SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
288474,1,Cash loans,F,Y,Y,1,157500.0,571486.5,29308.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-15832,-510,-4896.0,-4896,7.0,1,1,0,1,0,1,Sales staff,3.0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.441384745618688,0.7743451642368301,0.6075573001388961,0.0918,0.0869,0.9841,,,0.0,0.2069,0.1667,,0.0625,,0.0836,,0.0363,0.0935,0.0902,0.9841,,,0.0,0.2069,0.1667,,0.0639,,0.0871,,0.0384,0.0926,0.0869,0.9841,,,0.0,0.2069,0.1667,,0.0636,,0.0851,,0.037,,block of flats,0.0736,Panel,No,3.0,0.0,3.0,0.0,-450.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
288491,1,Cash loans,M,N,N,0,157500.0,450000.0,22018.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-14595,-3920,-8718.0,-4231,,1,1,1,1,1,0,Laborers,2.0,1,1,MONDAY,13,0,0,0,1,0,1,Self-employed,0.2768667993419083,0.6468534445747545,0.3572932680336494,0.0495,0.0674,0.9747,,,0.0,,0.125,,0.0,,0.041,,0.0522,0.0504,0.0699,0.9747,,,0.0,,0.125,,0.0,,0.0427,,0.0552,0.05,0.0674,0.9747,,,0.0,,0.125,,0.0,,0.0418,,0.0533,,block of flats,0.0436,"Stone, brick",No,0.0,0.0,0.0,0.0,-483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
288497,0,Cash loans,F,N,Y,2,103500.0,248760.0,29650.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-10520,-2216,-869.0,-2826,,1,1,1,1,0,0,Sales staff,4.0,2,2,THURSDAY,14,0,0,0,0,0,0,Self-employed,0.3082264473089006,0.3595196253921443,0.7407990879702335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,9.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288498,0,Cash loans,F,N,Y,2,225000.0,755190.0,32125.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,-15770,-194,-5844.0,-4725,,1,1,0,1,0,0,Core staff,4.0,3,3,THURSDAY,13,0,0,0,0,0,0,Self-employed,0.7285658027754373,0.6093279133954931,0.4956658291397297,0.0928,,0.9826,,,0.0,0.2069,0.1667,,,,0.0845,,0.0,0.0945,,0.9826,,,0.0,0.2069,0.1667,,,,0.0881,,0.0,0.0937,,0.9826,,,0.0,0.2069,0.1667,,,,0.086,,0.0,,block of flats,0.0665,Panel,No,1.0,0.0,1.0,0.0,-2264.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288515,0,Cash loans,M,N,Y,0,135000.0,288873.0,13594.5,238500.0,Unaccompanied,Working,Lower secondary,Single / not married,House / apartment,0.020713,-11914,-1920,-1981.0,-1757,,1,1,0,1,0,0,,1.0,3,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.4439512789200503,,0.0835,0.0797,0.9752,0.66,0.0086,0.0,0.1379,0.1667,0.2083,0.0466,0.0681,0.0706,0.0,0.0,0.0851,0.0828,0.9752,0.6733,0.0087,0.0,0.1379,0.1667,0.2083,0.0477,0.0744,0.0735,0.0,0.0,0.0843,0.0797,0.9752,0.6645,0.0087,0.0,0.1379,0.1667,0.2083,0.0474,0.0693,0.0718,0.0,0.0,reg oper account,block of flats,0.0602,Panel,No,1.0,0.0,1.0,0.0,-236.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
288541,0,Cash loans,M,N,Y,0,360000.0,1081179.0,45936.0,927000.0,Unaccompanied,Working,Incomplete higher,Single / not married,Co-op apartment,0.025164,-10436,-1300,-5011.0,-3100,,1,1,0,1,0,0,Drivers,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,0.2023389509291121,0.6575325195026958,0.2985949897873972,0.0639,0.0646,0.9796,0.7212,0.0093,0.0,0.1379,0.1667,0.2083,0.0128,0.0504,0.0524,0.0077,0.0378,0.0651,0.067,0.9796,0.7321,0.0094,0.0,0.1379,0.1667,0.2083,0.0131,0.0551,0.0546,0.0078,0.04,0.0645,0.0646,0.9796,0.7249,0.0094,0.0,0.1379,0.1667,0.2083,0.013,0.0513,0.0534,0.0078,0.0386,org spec account,block of flats,0.0546,"Stone, brick",No,0.0,0.0,0.0,0.0,-552.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
288544,0,Cash loans,M,N,N,1,130500.0,123993.0,9864.0,103500.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.031329,-10782,-2422,-4647.0,-3382,,1,1,0,1,0,0,Laborers,3.0,2,2,TUESDAY,11,0,0,0,1,1,0,Self-employed,0.2078596782741136,0.6800643136598229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1489.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
288545,0,Cash loans,F,N,Y,0,112500.0,521280.0,41926.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.019101,-16544,-1348,-4572.0,-95,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Self-employed,,0.2415996426615083,0.5919766183185521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-248.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
288557,0,Cash loans,M,N,Y,0,193500.0,1546020.0,45333.0,1350000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.00496,-10287,-389,-4818.0,-2972,,1,1,0,1,0,0,Sales staff,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Self-employed,0.4627691198844088,0.6945932530058346,,0.1485,,0.9836,,,0.16,0.1379,0.3333,,0.1125,,0.0907,,0.2433,0.1513,,0.9836,,,0.1611,0.1379,0.3333,,0.115,,0.0945,,0.2576,0.1499,,0.9836,,,0.16,0.1379,0.3333,,0.1144,,0.0923,,0.2484,,block of flats,0.1255,,No,0.0,0.0,0.0,0.0,-1076.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
288581,0,Cash loans,F,N,Y,0,112500.0,900000.0,38263.5,900000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,0.026392,-16500,-3644,-763.0,-13,,1,1,0,1,1,0,Sales staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,0.3640204472036623,0.704000857210746,0.7764098512142026,0.2577,,0.999,,,0.24,0.1034,0.7083,,,,0.143,,,0.2626,,0.999,,,0.2417,0.1034,0.7083,,,,0.149,,,0.2602,,0.999,,,0.24,0.1034,0.7083,,,,0.1455,,,,block of flats,0.4041,Mixed,No,9.0,3.0,9.0,1.0,-563.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
288592,0,Cash loans,M,Y,Y,1,225000.0,225000.0,25515.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-21006,-5462,-111.0,-4147,2.0,1,1,0,1,0,0,Drivers,3.0,2,2,THURSDAY,16,0,0,0,0,0,0,Self-employed,0.5180982290305178,0.467819080689575,0.6246146584503397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-761.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
288594,0,Cash loans,F,N,Y,0,193500.0,450000.0,24412.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.0196889999999999,-10220,-1695,-4811.0,-1253,,1,1,0,1,1,0,Core staff,2.0,2,2,MONDAY,9,0,0,0,0,0,0,Self-employed,,0.5749150462244407,0.1538025863067176,0.1031,0.0,0.9886,0.8436,0.0221,0.12,0.1034,0.375,0.4167,0.0267,0.0832,0.1348,0.0039,0.0045,0.105,0.0,0.9886,0.8497,0.0223,0.1208,0.1034,0.375,0.4167,0.0273,0.0909,0.1404,0.0039,0.0048,0.1041,0.0,0.9886,0.8457,0.0222,0.12,0.1034,0.375,0.4167,0.0272,0.0847,0.1372,0.0039,0.0046,reg oper account,block of flats,0.1206,Panel,No,0.0,0.0,0.0,0.0,-466.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
288613,0,Cash loans,M,Y,N,0,270000.0,444420.0,17388.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-12655,-1366,-1964.0,-2521,5.0,1,1,1,1,0,0,Drivers,2.0,3,1,FRIDAY,17,0,0,0,0,0,0,Self-employed,,0.5575310439544156,0.3689687382528466,0.0775,0.0,0.9752,,,0.0,0.131,0.1667,,0.0337,,0.0647,,0.0042,0.041,0.0,0.9747,,,0.0,0.1379,0.1667,,0.0175,,0.033,,0.0033,0.0812,0.0,0.9747,,,0.0,0.1379,0.1667,,0.0335,,0.0698,,0.0034,,block of flats,0.0256,Panel,No,0.0,0.0,0.0,0.0,-1658.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
288614,1,Cash loans,F,N,Y,0,180000.0,935626.5,37102.5,756000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-13630,-1699,-7686.0,-4239,,1,1,0,1,1,0,Sales staff,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Self-employed,,0.4202328303417037,0.41534714488434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1502.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
288629,0,Cash loans,F,N,Y,0,135000.0,751500.0,22104.0,751500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010643,-15465,-2470,-5976.0,-4030,,1,1,0,1,0,0,,2.0,2,2,MONDAY,12,0,0,0,0,1,1,Self-employed,0.4188658921761237,0.6250891481593754,0.1895952597360396,0.0103,,0.9732,,,,0.0345,0.0417,,,,0.0065,,0.0023,0.0105,,0.9732,,,,0.0345,0.0417,,,,0.0068,,0.0025,0.0104,,0.9732,,,,0.0345,0.0417,,,,0.0066,,0.0024,,block of flats,0.0056,Wooden,No,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,3.0
288638,0,Cash loans,F,N,Y,0,135000.0,225000.0,8082.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.011703,-20820,-3063,-12832.0,-2298,,1,1,0,1,1,0,Sales staff,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,,0.7678962987194384,0.2366108235287817,0.1856,0.0,0.9826,,,0.2,0.1724,0.3333,,0.1054,,0.1913,,0.0014,0.1891,0.0,0.9826,,,0.2014,0.1724,0.3333,,0.1079,,0.1993,,0.0015,0.1874,0.0,0.9826,,,0.2,0.1724,0.3333,,0.1073,,0.1947,,0.0014,,block of flats,0.1763,Panel,No,0.0,0.0,0.0,0.0,-1511.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
288710,1,Cash loans,M,N,Y,1,112500.0,450000.0,24543.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.028663,-15163,-1369,-1.0,-2630,,1,1,0,1,0,0,,3.0,2,2,WEDNESDAY,9,0,0,0,1,1,0,Self-employed,,0.3254399543379929,0.6058362647264226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288711,0,Cash loans,F,N,Y,0,171000.0,263686.5,25816.5,238500.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.025164,-14844,-3652,-8808.0,-4564,,1,1,0,1,0,0,Private service staff,1.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,,0.3847681475287175,0.746300213050371,0.0247,0.009,0.9727,0.626,0.0055,0.0,0.069,0.0833,0.125,0.0279,0.0202,0.0197,0.0,0.0,0.0252,0.0093,0.9727,0.6406,0.0055,0.0,0.069,0.0833,0.125,0.0285,0.022,0.0205,0.0,0.0,0.025,0.009,0.9727,0.631,0.0055,0.0,0.069,0.0833,0.125,0.0284,0.0205,0.02,0.0,0.0,not specified,block of flats,0.0185,Block,No,0.0,0.0,0.0,0.0,-1926.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
288715,0,Cash loans,F,N,Y,0,157500.0,1224198.0,35923.5,958500.0,Family,Commercial associate,Incomplete higher,Married,House / apartment,0.008575,-22558,-1528,-5652.0,-4055,,1,1,0,1,1,0,Sales staff,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Self-employed,,0.6560142549336128,0.6956219298394389,0.1907,0.1224,0.9901,,,0.2,0.1724,0.3333,,0.0,,0.2087,,0.0522,0.1943,0.127,0.9901,,,0.2014,0.1724,0.3333,,0.0,,0.2174,,0.0552,0.1926,0.1224,0.9901,,,0.2,0.1724,0.3333,,0.0,,0.2124,,0.0533,,block of flats,0.1772,Block,No,0.0,0.0,0.0,0.0,-497.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288729,1,Cash loans,M,N,N,0,135000.0,698517.0,29493.0,603000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.020246,-14949,-618,-622.0,-4570,,1,1,1,1,1,0,,2.0,3,3,TUESDAY,10,0,0,0,0,1,1,Self-employed,,0.0821114415381256,0.3740208032583212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-519.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
288733,0,Cash loans,F,N,Y,0,189900.0,103500.0,12411.0,103500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-13914,-1246,-3410.0,-2684,,1,1,1,1,1,0,Laborers,2.0,3,3,TUESDAY,13,0,0,0,0,0,0,Self-employed,,0.1744980858135395,0.4543210601605785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1391.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
288734,1,Cash loans,F,N,Y,1,135000.0,339241.5,16627.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006852,-16126,-287,-5927.0,-4341,,1,1,0,1,0,0,Sales staff,3.0,3,3,WEDNESDAY,8,0,0,0,0,0,0,Self-employed,,0.0595422062403865,0.5602843280409464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,5.0
288736,0,Cash loans,M,N,Y,0,112500.0,254700.0,25321.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003069,-18899,-3861,-7648.0,-2281,,1,1,0,1,0,0,Laborers,2.0,3,3,MONDAY,12,0,0,0,0,1,1,Self-employed,,0.3481311610019156,0.1595195404777181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-402.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
288765,0,Cash loans,F,N,N,2,247500.0,1528200.0,53248.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-10916,-2337,-1291.0,-2381,,1,1,0,1,0,1,Private service staff,4.0,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,0.1573262238501584,0.723641394935218,0.3154721549257734,0.1485,0.1309,0.9881,,,0.16,0.1379,0.3333,,0.1124,,0.1649,,0.0053,0.1513,0.1358,0.9881,,,0.1611,0.1379,0.3333,,0.115,,0.1718,,0.0056,0.1499,0.1309,0.9881,,,0.16,0.1379,0.3333,,0.1144,,0.1679,,0.0054,,block of flats,0.1557,Panel,No,1.0,0.0,1.0,0.0,-1632.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
288777,0,Cash loans,F,Y,Y,0,135000.0,251280.0,11196.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-17564,-1222,-1683.0,-1088,7.0,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,Self-employed,,0.6243560260146913,,0.0711,0.0379,0.9861,0.8096,0.0171,0.04,0.0345,0.3333,0.375,0.0276,0.0572,0.0613,0.0039,0.03,0.0725,0.0393,0.9861,0.8171,0.0172,0.0403,0.0345,0.3333,0.375,0.0282,0.0624,0.0638,0.0039,0.0317,0.0718,0.0379,0.9861,0.8121,0.0172,0.04,0.0345,0.3333,0.375,0.0281,0.0581,0.0624,0.0039,0.0306,reg oper account,block of flats,0.0547,"Stone, brick",No,2.0,0.0,2.0,0.0,-1613.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
288795,0,Cash loans,M,Y,N,2,144000.0,942300.0,24984.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14178,-1639,-377.0,-2868,3.0,1,1,1,1,1,0,,4.0,3,3,MONDAY,6,0,0,0,0,1,1,Self-employed,0.6216094674399399,0.4120455396534604,0.3328505641648731,0.0773,0.1029,0.9856,0.8028,0.0871,0.0,0.1034,0.1667,0.2083,0.0179,0.063,0.0785,0.0,0.0,0.0788,0.1068,0.9856,0.8105,0.0879,0.0,0.1034,0.1667,0.2083,0.0183,0.0689,0.0818,0.0,0.0,0.0781,0.1029,0.9856,0.8054,0.0877,0.0,0.1034,0.1667,0.2083,0.0182,0.0641,0.0799,0.0,0.0,reg oper account,block of flats,0.0617,Panel,No,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288805,0,Cash loans,F,N,Y,0,144000.0,450000.0,19197.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-16927,-1561,-528.0,-479,,1,1,1,1,1,0,Sales staff,2.0,2,2,SUNDAY,14,0,0,0,0,0,0,Self-employed,,0.6197341509697107,0.5442347412142162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1710.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288832,0,Cash loans,F,N,Y,0,135000.0,254700.0,27558.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00496,-10234,-1062,-3797.0,-2900,,1,1,1,1,1,0,Sales staff,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Self-employed,,0.663421802279324,0.5478104658520093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-339.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288845,0,Cash loans,F,N,N,0,225000.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.010032,-11458,-981,-122.0,-4027,,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,8,0,0,0,0,0,0,Self-employed,0.3819660328168488,0.6308059339483236,0.4188542886233217,0.0165,0.0,,,0.0014,0.0,0.069,0.0417,0.0833,0.0366,0.0134,0.0126,0.0,0.0,0.0168,0.0,,,0.0014,0.0,0.069,0.0417,0.0833,0.0374,0.0147,0.0132,0.0,0.0,0.0167,0.0,,,0.0014,0.0,0.069,0.0417,0.0833,0.0372,0.0137,0.0129,0.0,0.0,reg oper account,block of flats,0.0107,"Stone, brick",No,0.0,0.0,0.0,0.0,-688.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
288881,0,Cash loans,F,N,Y,0,135000.0,450000.0,22018.5,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.009175,-18181,-681,-6127.0,-1716,,1,1,1,1,0,0,Sales staff,2.0,2,2,THURSDAY,12,0,1,1,0,1,1,Self-employed,,0.4419386817670597,0.6545292802242897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-719.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
288926,0,Cash loans,F,N,Y,0,135000.0,1042560.0,34587.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.016612,-11718,-2354,-6125.0,-4410,,1,1,0,1,0,0,,1.0,2,2,THURSDAY,16,0,0,0,0,0,0,Self-employed,0.3065402487067717,0.5847121372238849,0.4188542886233217,0.1856,0.1286,0.9886,0.8436,0.0832,0.2,0.1724,0.3333,0.375,0.1735,0.1513,0.2165,0.0,0.0,0.1891,0.1334,0.9886,0.8497,0.0839,0.2014,0.1724,0.3333,0.375,0.1775,0.1653,0.2256,0.0,0.0,0.1874,0.1286,0.9886,0.8457,0.0837,0.2,0.1724,0.3333,0.375,0.1766,0.1539,0.2204,0.0,0.0,reg oper account,block of flats,0.2157,Panel,No,16.0,0.0,16.0,0.0,-652.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
288930,0,Cash loans,F,N,Y,1,180000.0,814041.0,28840.5,679500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.009549,-15908,-211,-6706.0,-4400,,1,1,0,1,0,0,Managers,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,,0.6351798791333456,0.3996756156233169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
